Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award,Cluster
102083,0,3,1,1,12978,14,150,2,2780,0,3
104632,0,1,1,1,26700,10,1200,7,2791,1,3
18260,0,1,1,1,500,1,0,0,2780,0,3
28484,0,1,1,1,350,3,0,0,2782,0,3
29105,0,1,1,1,5000,1,0,0,2774,0,3
49560,0,1,1,1,0,0,0,0,2770,0,3
29346,0,1,1,1,150,1,150,1,2773,0,3
75288,0,4,1,1,36866,20,0,0,2774,0,1
42366,0,2,1,1,6293,9,0,0,2770,0,3
151336,651,1,1,1,11400,6,1000,4,2742,0,3
48363,0,1,1,1,790,3,0,0,2766,0,3
11529,0,3,1,1,15738,15,0,0,2768,1,1
61956,0,1,1,1,17500,2,0,0,2755,0,3
15378,0,1,1,1,25236,9,736,3,2741,1,3
85346,0,1,1,1,2835,3,0,0,2748,1,3
215946,0,1,1,1,2125,10,0,0,2740,0,3
66539,0,3,1,1,27894,17,0,0,2741,0,3
97131,0,4,1,1,33324,19,1500,3,2727,1,1
14513,0,1,1,1,0,0,0,0,2731,0,3
211773,0,3,1,1,23256,30,0,0,2675,0,1
45742,0,1,1,1,7625,23,250,1,2712,0,3
39862,0,3,1,1,14152,18,350,2,2727,1,1
75132,0,4,1,1,53001,23,400,3,2720,1,1
91296,0,3,1,1,19057,16,0,0,2712,0,3
117290,0,1,1,1,1754,8,0,0,2717,0,3
75556,0,1,1,1,2790,6,0,0,2712,0,3
5103,0,1,1,1,5103,2,0,0,2697,0,3
10747,0,1,1,1,990,4,500,1,2697,1,3
31789,0,1,1,1,10220,17,0,0,2699,1,3
59515,0,1,1,1,3170,5,0,0,2705,0,3
86913,0,2,1,1,23705,6,0,0,2691,0,3
49129,0,2,1,1,16921,18,500,1,2692,1,3
135408,0,5,1,1,62224,15,607,1,2697,1,1
41152,10074,1,1,1,3250,19,0,0,2669,0,3
145750,0,2,1,1,10986,12,0,0,2531,0,3
7041,0,1,1,1,1747,12,0,0,2718,1,3
273442,0,4,1,1,54625,35,2850,7,2676,0,1
44514,0,1,1,1,3577,13,0,0,2657,0,3
96490,0,1,1,1,2000,1,0,0,2665,1,3
45050,2900,1,1,1,4875,10,500,1,2669,1,3
91048,0,4,1,1,51580,20,100,1,2669,1,1
20352,0,1,1,1,1900,5,500,1,2658,0,3
34294,0,3,1,1,17683,14,0,0,2661,1,1
59696,2586,5,1,1,63827,22,500,1,2654,1,1
106155,0,1,1,1,0,0,0,0,2657,0,3
29244,0,2,1,1,6252,13,0,0,2650,0,3
27592,0,1,1,1,335,3,0,0,2633,0,3
16128,0,1,1,1,475,3,0,0,2643,0,3
51353,0,1,1,1,8114,16,2004,10,2637,1,3
235422,0,2,1,1,30208,14,0,0,2629,1,1
7456,0,1,1,1,0,0,0,0,2635,0,3
33604,0,3,1,1,13619,16,0,0,2633,0,3
24803,0,1,1,1,0,0,0,0,2623,0,3
58411,0,1,1,1,2500,1,0,0,2619,1,3
3273,0,1,1,1,500,1,0,0,2749,0,3
28480,0,1,1,1,2644,6,0,0,2628,0,3
46706,0,1,1,1,3344,16,0,0,2609,0,3
102230,0,1,1,1,3406,5,500,1,2620,0,3
12096,0,1,1,1,50,1,50,1,2607,0,3
118487,0,1,1,1,3388,14,0,0,2592,0,3
20518,0,2,1,1,5580,10,0,0,2600,0,3
6280,0,1,1,1,1220,6,200,2,2578,1,3
11700,0,1,1,1,0,0,0,0,2585,0,3
391,0,1,1,1,9000,1,0,0,2581,1,3
78305,733,1,1,1,130,3,0,0,2580,0,3
145214,1692,1,1,1,3500,4,500,1,2560,1,3
137760,0,5,1,1,64949,13,0,0,2580,0,1
88563,0,4,1,1,42410,27,0,0,2567,0,1
25748,0,1,1,1,0,0,0,0,2566,0,3
27102,0,3,1,1,27102,9,0,0,2563,0,3
25824,0,3,1,1,17760,20,750,2,2559,1,1
23054,0,1,1,1,400,3,300,2,2553,0,3
29150,0,3,1,1,13952,14,0,0,2544,1,1
37529,0,4,1,1,25706,14,0,0,2558,1,1
7515,0,2,1,1,13681,18,0,0,2552,1,3
194576,0,4,1,1,41315,16,550,1,2539,1,1
24265,0,1,1,1,1854,12,0,0,2550,0,3
16773,0,1,1,1,140,2,0,0,2525,0,3
5432,0,1,1,1,1000,2,1000,2,2535,1,3
110480,0,4,1,1,44191,22,500,1,2539,1,1
86273,0,3,1,1,35304,15,500,1,2523,0,1
20674,0,3,1,1,16876,22,0,0,2528,1,1
8335,0,1,1,1,3750,16,0,0,2522,0,3
40893,0,1,1,1,1130,3,0,0,2518,0,3
644881,2600,1,1,1,14350,28,10850,26,2511,1,0
61081,0,4,1,1,37682,21,2000,4,2509,0,1
27438,0,1,1,1,2528,6,2528,6,2490,0,3
14748,0,1,1,1,2210,7,0,0,2497,1,3
49514,0,1,1,1,4500,22,0,0,2569,0,3
7457,0,1,1,1,17131,5,0,0,2496,1,3
97193,0,2,1,1,13338,12,0,0,2502,0,3
68456,0,2,1,1,6317,5,0,0,2488,0,3
123842,0,3,1,1,24295,14,0,0,2500,0,3
61285,0,5,1,1,55027,22,0,0,2412,1,1
20157,0,1,1,1,1450,3,150,1,2455,0,3
41073,0,3,1,1,13993,20,0,0,2493,0,3
21784,0,2,1,1,6208,14,0,0,2483,0,3
12868,0,1,1,1,1875,8,0,0,2483,0,3
147862,0,4,1,1,44783,14,0,0,2426,1,1
11836,0,1,1,1,5075,14,350,1,2479,1,3
25681,1526,1,1,1,14941,20,2963,16,2468,1,0
282784,3508,1,1,1,19314,17,3100,7,2460,1,0
59704,0,4,2,1,57404,14,0,0,2440,0,1
75279,0,1,1,1,5375,21,0,0,2459,0,3
66681,0,1,1,1,4478,16,3504,12,2465,0,0
72085,0,3,1,1,20310,12,150,1,2462,0,3
2039,0,1,1,1,0,0,0,0,2451,0,3
2214,0,1,1,1,0,0,0,0,2448,0,3
16208,0,1,1,1,0,0,0,0,2451,0,3
25829,0,1,1,1,1375,4,0,0,2444,0,3
83217,0,1,1,1,3679,4,0,0,2447,1,3
9520,0,3,1,1,12515,13,0,0,2438,1,3
103215,0,3,1,1,16726,14,0,0,2427,1,1
62629,0,4,1,1,36986,14,0,0,2438,0,1
45603,0,2,1,1,5964,13,0,0,2432,0,3
44792,0,2,1,1,9463,16,0,0,2430,0,3
97535,0,1,1,1,0,0,0,0,2418,0,3
60085,0,3,1,1,14714,17,0,0,2404,1,1
76938,0,3,1,1,23503,13,0,0,2422,1,1
2562,0,2,1,1,9075,11,1050,3,2412,1,3
7685,0,1,1,1,500,4,0,0,2406,0,3
102942,0,5,1,1,56780,18,0,0,2405,0,1
7029,0,1,1,1,495,3,0,0,2565,1,3
2119,0,1,1,1,0,0,0,0,2399,0,3
207311,0,1,1,1,31000,37,12000,24,2395,1,0
77753,0,3,1,1,12483,13,0,0,2377,0,3
171637,0,1,1,1,4300,8,2800,7,2364,0,3
35243,0,2,1,1,10046,15,1500,3,2356,0,3
46186,0,2,1,1,9744,14,0,0,2364,0,3
54810,0,3,1,1,19665,21,0,0,2368,0,3
25637,0,1,1,1,445,3,0,0,2367,0,3
35088,0,1,1,1,320,2,0,0,2362,0,3
73899,0,1,1,1,2745,14,500,1,2362,0,3
81171,0,1,1,1,3700,4,100,1,2348,0,3
39418,0,1,1,1,700,3,200,2,2343,0,3
62124,0,1,1,1,0,0,0,0,2355,1,3
14134,0,1,1,1,2125,9,0,0,2312,1,3
405499,1000,4,1,1,72318,46,9729,29,2329,1,0
20353,0,1,1,1,1729,5,0,0,2298,0,3
93154,0,4,1,1,30752,21,0,0,2333,1,1
9492,0,1,1,1,781,6,250,1,2320,0,3
18369,0,1,1,1,800,4,700,3,2327,0,3
32824,0,1,1,1,1660,5,100,1,2339,1,3
109416,0,5,1,1,73665,39,2200,5,2327,1,1
28312,0,1,1,1,1726,13,0,0,2335,1,3
78462,0,3,1,1,20291,14,0,0,2311,0,3
32740,0,1,1,1,10722,4,0,0,2315,1,3
57293,0,1,1,1,1000,1,0,0,2319,0,3
174743,0,1,1,1,27460,12,0,0,2326,0,3
59486,0,1,1,1,3517,4,0,0,2315,1,3
211355,0,2,1,1,11238,12,0,0,2294,1,3
56805,0,3,1,1,16617,17,0,0,2307,0,3
278258,0,1,1,1,1000,1,0,0,2298,0,3
18545,0,3,1,1,25053,22,0,0,2304,1,1
5570,0,1,1,1,9094,26,0,0,2287,1,3
44690,0,3,1,1,24779,15,1000,2,2297,1,1
127835,0,4,1,1,52700,21,0,0,2301,1,1
32540,0,4,1,1,44283,17,100,1,2297,1,1
54396,629,4,1,1,34007,16,0,0,2283,0,1
162840,0,5,1,1,57382,15,0,0,2277,0,1
109441,0,1,1,1,6500,10,4000,8,2237,1,0
7369,0,1,1,1,0,0,0,0,2277,0,3
16378,0,1,1,1,0,0,0,0,2272,0,3
39859,0,1,1,1,3675,8,0,0,2272,0,3
44214,0,3,1,1,24928,13,0,0,2259,0,3
73102,0,3,1,1,18156,20,0,0,2272,1,1
3552,0,1,1,1,10597,17,0,0,2264,1,3
71593,0,3,1,1,22666,17,0,0,2266,0,3
74072,0,4,1,1,50272,39,0,0,2264,1,1
42970,0,1,2,1,7889,14,0,0,2256,0,3
23385,0,3,1,1,18303,15,150,1,2248,1,1
51176,0,4,1,1,40397,16,0,0,2243,0,1
12426,0,1,1,1,0,0,0,0,2238,0,3
10062,0,1,1,1,2000,9,0,0,2242,0,3
34790,0,1,1,1,0,0,0,0,2272,0,3
95759,0,1,1,1,9198,12,6195,8,2231,0,0
51592,0,1,1,1,18678,9,0,0,2230,0,3
23294,0,1,1,1,420,4,0,0,2228,0,3
33398,0,3,1,1,14086,15,0,0,2223,0,3
229576,0,1,1,1,9030,19,9000,18,2217,1,0
60250,0,3,1,1,43071,12,0,0,2214,1,1
81871,0,3,1,1,23068,20,0,0,2222,1,1
259529,0,1,1,1,700,3,200,2,2210,1,3
430,0,1,1,1,220,1,0,0,2196,0,3
75949,0,1,1,1,952,4,0,0,2195,0,3
44206,0,3,1,1,22598,14,500,1,2247,0,3
125274,0,1,1,1,3150,4,550,2,2194,1,3
104670,0,1,1,1,3993,12,0,0,2202,0,3
282971,0,1,1,1,5780,16,300,3,2192,1,3
28731,0,4,1,1,29782,11,0,0,2182,1,1
16965,1651,1,1,1,2475,13,0,0,2182,0,3
50658,1674,1,1,1,1600,3,500,1,2174,0,3
124681,0,1,1,1,23392,39,2287,5,2173,1,1
74352,0,3,1,1,17868,15,0,0,2188,0,3
70308,0,4,1,1,41704,19,0,0,2186,1,1
98722,0,3,1,1,18012,19,50,1,2178,0,3
79020,0,1,1,1,3422,10,0,0,2179,0,3
28335,0,1,1,1,400,3,0,0,2161,0,3
22011,0,1,1,1,0,0,0,0,2167,0,3
49436,0,4,1,1,33836,13,0,0,2167,0,1
145072,0,1,1,1,15000,4,0,0,2152,1,3
8992,0,2,1,1,9113,11,0,0,2145,1,3
72497,0,3,1,1,24279,13,0,0,2161,0,3
187999,0,4,1,1,52429,49,4550,24,2184,1,0
62335,0,1,1,1,500,1,0,0,2147,0,3
41556,0,3,1,1,26682,4,0,0,2131,0,3
15436,0,1,1,1,6147,13,0,0,2138,0,3
109618,0,3,1,1,14159,11,0,0,2138,0,3
182228,0,4,1,1,41048,12,0,0,2139,0,1
1000,0,1,1,1,0,0,0,0,2126,0,3
36699,0,1,1,1,2500,13,0,0,2119,0,3
135828,0,3,1,1,34495,28,450,2,2142,1,1
39098,0,3,1,1,18992,14,0,0,2129,0,3
20713,0,3,1,1,13421,12,400,1,2104,0,3
18959,0,1,1,1,0,0,0,0,2115,0,3
28010,0,1,1,1,150,3,0,0,2115,0,3
148976,0,1,1,1,2650,3,650,2,2108,0,3
126680,0,1,1,1,18248,39,4723,31,2108,1,0
664,0,1,1,1,0,0,0,0,2108,0,3
18533,0,3,1,1,27904,14,0,0,2102,1,1
202168,0,3,1,1,12463,18,0,0,2098,1,1
4653,2433,1,1,1,0,0,0,0,2094,0,3
37839,0,3,1,1,11512,16,0,0,2084,1,1
29196,0,2,1,1,7011,15,0,0,2082,0,3
38378,0,1,1,1,1600,4,600,3,2091,0,3
66716,0,3,1,1,22571,16,200,1,2082,0,3
7500,0,1,1,1,0,0,0,0,2084,0,3
47992,0,1,1,1,645,4,450,1,2073,0,3
85823,0,1,1,1,0,0,0,0,2074,0,3
32323,0,1,1,1,1250,3,0,0,2074,1,3
87633,0,4,1,1,69237,37,4050,9,2068,1,0
104523,0,1,1,1,4000,2,0,0,2073,1,3
60856,0,2,1,1,17332,8,0,0,2076,0,3
15526,0,1,1,1,2750,15,0,0,2063,0,3
83781,0,4,1,1,35151,22,200,1,2066,1,1
17681,0,1,1,1,500,1,0,0,2059,0,3
76909,0,3,1,1,18405,12,0,0,2066,0,3
22084,0,1,1,1,2773,10,0,0,2054,0,3
50783,0,3,1,1,11595,15,0,0,2060,0,3
43220,0,1,1,1,4985,20,100,1,2041,0,3
41275,0,1,1,1,0,0,0,0,2035,0,3
13738,0,2,1,1,6485,18,900,5,2042,1,3
32270,0,1,1,1,0,0,0,0,2040,0,3
22053,0,4,1,1,39810,27,0,0,2042,1,1
32708,0,3,1,1,11556,13,0,0,2035,0,3
7108,0,1,1,1,5598,8,2500,5,2026,1,3
47056,0,1,1,1,0,0,0,0,2031,0,3
112197,0,4,1,1,32108,16,0,0,2013,1,1
106757,0,5,1,1,51234,13,0,0,2013,1,1
105294,0,4,1,1,56281,26,850,5,2021,0,1
180481,1249,3,1,1,18315,25,3100,7,2019,0,1
169139,0,1,1,1,9500,5,0,0,2019,1,3
92406,0,2,1,1,9402,26,750,2,1999,0,3
41150,0,1,1,1,0,0,0,0,2000,0,3
3831,0,1,1,1,2,4,0,0,2013,0,3
48014,0,1,1,1,0,0,0,0,2005,0,3
19078,0,1,1,1,200,1,200,1,1999,0,3
3965,0,2,1,1,8228,12,0,0,2003,1,3
37965,0,1,1,1,2250,5,0,0,1998,0,3
69884,0,5,1,1,89360,24,450,2,1990,1,1
24557,0,3,1,1,18957,20,0,0,1996,0,3
16733,0,1,1,1,1000,1,0,0,1983,0,3
41824,0,1,1,1,2100,3,0,0,1982,0,3
8188,0,1,1,1,500,1,500,1,1985,1,3
36146,0,1,1,1,4091,10,3091,9,1975,1,3
37331,0,1,1,1,0,0,0,0,1970,0,3
15000,0,1,1,1,15000,1,0,0,1976,0,3
232194,0,4,1,1,46165,17,0,0,1978,0,1
8557,0,1,1,1,200622,5,622,3,1955,1,1
1000,0,1,1,1,1000,1,0,0,1970,0,3
84179,0,3,1,1,22397,19,0,0,1976,0,3
66590,0,1,1,1,1300,13,0,0,1975,0,3
66445,0,3,1,1,22276,13,0,0,1975,0,3
174286,0,1,1,1,11850,18,2100,5,1950,1,3
33951,0,3,1,1,12279,14,0,0,1963,0,3
27204,0,2,1,1,7627,16,0,0,1968,0,3
16442,0,1,1,1,0,0,0,0,1962,1,3
39669,0,4,1,1,31989,14,0,0,1955,1,1
8063,0,1,1,1,18250,5,0,0,1950,1,3
15243,0,1,1,1,675,3,0,0,1944,0,3
17603,2543,2,1,1,7247,14,0,0,1958,1,3
66466,0,4,1,2,86952,22,0,0,1956,1,1
52537,0,4,1,1,49146,19,100,2,1944,1,1
51172,0,1,1,1,500,4,0,0,1939,1,3
56186,0,3,1,1,27538,20,400,4,1926,1,1
18074,0,1,1,1,1625,6,0,0,1765,0,3
31759,0,1,1,1,0,0,0,0,1922,0,3
34007,0,1,1,1,440,2,0,0,1937,0,3
28338,0,1,1,1,90,2,0,0,1936,0,3
28693,0,2,1,1,8229,20,0,0,1937,0,3
15036,0,2,1,1,7917,8,0,0,1935,1,3
26797,0,1,1,1,0,0,0,0,1928,0,3
79192,0,3,1,1,14404,21,150,1,2080,1,1
83651,0,3,1,1,14809,18,1997,3,1914,0,3
19128,0,2,1,1,10595,27,0,0,1919,1,3
11245,0,1,1,1,0,0,0,0,1920,0,3
18735,0,1,1,1,4100,19,0,0,1913,0,3
43310,0,3,1,1,11943,14,0,0,1804,0,3
51142,0,1,1,1,5000,3,0,0,1874,1,3
127588,0,2,1,1,11297,11,0,0,1906,0,3
43304,0,1,1,1,3750,4,250,2,1887,1,3
33064,0,1,1,1,300,3,0,0,1895,0,3
10424,0,1,1,1,0,0,0,0,1894,0,3
6517,0,1,1,1,2025,8,0,0,1900,0,3
47160,0,1,1,1,0,0,0,0,1898,0,3
15584,0,1,1,1,2875,16,0,0,1894,0,3
164222,0,1,1,1,7300,5,800,3,1892,1,3
248738,0,1,1,1,500,1,0,0,1888,0,3
25853,0,3,1,1,23163,18,0,0,1886,0,3
113183,0,1,1,1,4200,8,600,5,1865,0,3
153664,0,5,1,1,55567,17,0,0,1881,0,1
21285,0,1,1,1,2375,12,0,0,1879,0,3
70353,0,1,1,1,2986,15,150,2,1879,0,3
39728,0,3,1,1,16359,11,0,0,1860,0,3
28294,0,1,1,1,0,0,0,0,1865,0,3
109505,0,3,1,1,15766,23,0,0,1867,0,3
78317,0,3,1,1,34282,35,2537,11,1859,1,0
20969,0,3,1,1,40234,13,150,1,1831,1,1
36398,0,2,1,1,9704,22,0,0,1858,0,3
166199,6168,1,1,1,10550,5,50,1,1851,1,3
147770,0,4,1,1,64517,31,450,4,1831,1,1
16875,0,1,1,1,500,1,0,0,1838,0,3
17060,0,1,1,1,0,0,0,0,1836,0,3
44101,0,5,1,1,57114,19,0,0,1829,1,1
142729,0,1,1,1,0,0,0,0,1823,1,3
23578,0,3,1,1,16366,17,500,1,1830,1,1
19881,0,1,1,1,800,4,800,4,1822,0,3
62960,0,5,1,1,50255,10,0,0,1824,1,1
16685,0,1,1,1,400,2,0,0,1817,0,3
33405,0,1,1,1,1600,3,0,0,1808,1,3
37211,0,3,1,1,23007,18,0,0,1817,0,3
2900,0,1,1,1,2900,29,2900,29,1804,0,0
99226,0,2,1,1,5796,12,0,0,1811,0,3
31899,0,4,1,1,29816,20,500,1,1804,1,1
17769,0,1,2,1,5165,10,0,0,1807,0,3
50212,0,1,1,1,1507,7,500,1,1801,0,3
32125,0,1,1,1,1010,4,500,2,1795,0,3
12120,0,1,1,1,1000,1,0,0,1802,0,3
82352,0,1,1,1,5760,18,0,0,1797,0,3
6286,0,1,1,1,230,3,0,0,1788,0,3
17326,0,1,1,1,0,0,0,0,1787,0,3
32234,0,3,1,1,17001,13,0,0,1780,1,3
60386,2738,3,1,1,24356,14,1565,1,1785,1,1
56174,0,2,1,1,6589,15,0,0,1768,0,3
81144,0,1,1,1,34664,17,0,0,1769,0,3
51737,0,1,1,1,3119,19,0,0,1774,0,3
95537,0,4,1,1,29226,17,150,1,1774,0,1
36311,0,1,1,1,100,1,100,1,1766,1,3
23518,0,3,1,1,11843,13,0,0,1768,0,3
34042,0,1,1,1,3463,14,250,1,1761,0,3
19591,0,1,1,1,4437,8,0,0,1772,1,3
46455,0,1,1,1,6817,11,0,0,1763,0,3
89413,0,3,1,1,24667,21,0,0,1767,0,3
169546,0,5,1,1,68315,24,600,2,1761,0,1
17135,0,1,1,1,60,2,0,0,1747,0,3
72253,0,4,1,1,29227,16,0,0,1752,0,1
8344,0,1,1,1,1500,2,500,1,1753,0,3
52718,0,3,1,1,11540,11,0,0,1755,0,3
23933,0,2,1,1,10144,15,0,0,1804,0,3
179207,0,1,1,1,7041,6,0,0,3169,0,3
76177,0,4,1,1,31922,16,0,0,3057,0,1
11472,0,2,1,1,9068,14,0,0,3290,1,3
131635,0,5,1,1,60315,9,0,0,2756,0,1
124027,0,2,1,1,8698,12,0,0,2952,0,3
15138,0,1,1,1,140,3,0,0,2993,0,3
43229,0,1,1,1,5000,1,0,0,2644,0,3
310226,0,4,1,1,61894,28,1700,9,2900,1,1
27043,0,1,1,1,0,0,0,0,2814,0,3
55381,0,1,1,1,0,0,0,0,3600,0,3
53983,0,3,1,1,24862,13,0,0,3512,0,3
59179,0,3,1,1,18908,15,0,0,3530,1,1
43510,0,1,1,1,4850,6,350,2,3328,0,3
32886,0,1,1,1,3606,10,0,0,3281,0,3
7015,0,1,1,1,1150,3,150,2,3398,0,3
19627,0,1,1,1,500,1,500,1,3340,0,3
79903,0,1,1,1,6600,13,3300,9,3162,0,3
28464,0,1,1,1,5167,16,0,0,3344,0,3
9768,0,1,1,1,7069,8,100,1,3242,0,3
18522,0,1,1,1,4100,8,600,5,3256,1,3
55086,0,1,1,1,525,3,400,2,3293,0,3
158986,0,1,1,1,3558,14,0,0,3404,0,3
18939,0,1,1,1,855,3,0,0,3216,0,3
242018,0,1,1,1,3050,3,550,2,3218,1,2
61474,0,1,1,4,47717,14,0,0,3354,0,1
53892,1619,3,1,1,28641,20,0,0,3131,1,1
23315,0,1,1,1,705,5,50,1,3309,1,3
33918,0,1,1,1,145,3,0,0,3012,0,3
65926,0,3,1,1,11639,17,0,0,3362,0,3
67753,0,3,1,1,18303,15,0,0,3134,0,3
49280,0,1,1,1,22370,16,0,0,3312,0,3
97606,0,4,1,1,42980,24,0,0,3355,1,1
36861,0,1,1,1,4642,16,1200,3,3350,0,3
49749,0,3,1,1,13609,18,0,0,3265,1,1
36300,0,1,1,1,450,2,350,1,3329,0,3
80500,0,3,1,1,16368,16,0,0,3146,0,3
8210,0,1,2,1,9122,16,0,0,3312,1,2
40257,0,1,1,1,12885,31,0,0,3237,0,3
31930,6153,1,1,1,1337,6,267,1,3330,0,3
9154,0,1,1,1,0,0,0,0,3260,0,3
54345,0,1,1,1,1850,8,0,0,3348,0,3
38835,0,1,1,1,2625,11,500,1,3378,0,3
4858,0,1,1,1,0,0,0,0,3294,0,3
56745,0,1,1,1,6000,3,0,0,3280,1,3
87507,0,3,1,1,17714,19,0,0,3274,0,3
84126,0,1,1,1,5858,11,4358,10,3159,0,0
27566,0,1,1,1,6362,24,0,0,3279,0,3
22805,0,1,3,1,26334,27,1800,6,3294,1,2
38508,0,3,1,1,13523,13,0,0,3279,0,3
8184,0,1,1,1,0,0,0,0,2832,0,3
12263,0,1,1,1,325,1,325,1,3224,0,3
89576,0,3,1,1,20333,15,0,0,3099,0,3
183303,4361,1,1,1,11500,3,500,1,3281,1,2
326201,0,1,1,1,19350,14,0,0,3119,0,3
132894,0,4,1,1,34540,15,0,0,3106,0,1
12881,0,1,1,1,500,1,0,0,3244,0,3
114037,0,1,1,1,14000,7,500,1,3201,1,3
71682,0,3,1,1,11662,11,0,0,3173,0,3
94016,0,1,1,1,4773,6,0,0,3161,0,3
71263,0,5,1,1,80554,41,0,0,2987,1,1
16341,0,1,1,1,0,0,0,0,3190,0,3
60331,0,3,1,1,17878,27,0,0,3036,1,1
47966,2947,3,1,1,51615,11,650,3,3145,1,1
148086,0,4,1,1,32551,14,0,0,2913,0,1
15279,0,3,1,1,17984,19,300,1,3139,1,1
0,0,1,1,1,5491,18,2116,5,3204,1,2
52885,0,1,1,1,1600,6,100,1,3020,0,3
36844,0,2,1,1,21715,16,0,0,3161,0,3
142527,1000,1,3,1,24091,47,4650,24,3206,1,0
20390,0,1,1,1,2500,1,0,0,2528,1,3
29182,0,5,1,1,50698,14,0,0,2999,1,1
65207,0,4,1,1,34832,18,1450,4,3115,0,1
568,0,1,1,1,710,3,0,0,3053,0,3
30759,0,1,1,1,510,3,0,0,3195,0,3
276,0,1,1,1,2396,3,396,1,3042,1,3
22496,0,1,1,1,9712,14,500,1,3180,1,3
23846,0,1,1,1,9177,6,0,0,2678,0,3
26505,0,1,1,1,0,0,0,0,3102,0,3
72131,0,2,1,1,7681,17,0,0,2390,0,3
24406,0,1,1,1,5005,14,0,0,3127,0,3
63193,0,3,1,1,20372,14,100,1,3036,1,1
23179,0,1,1,1,0,0,0,0,2794,0,3
14710,0,1,1,1,3500,2,0,0,3149,1,3
74073,0,4,1,1,45526,41,200,1,2976,1,1
43348,0,4,1,1,68846,25,200,1,2869,1,1
97424,0,5,1,1,63796,17,0,0,2873,1,1
20603,0,1,1,1,115,5,0,0,3054,1,3
92097,2194,1,1,1,20450,8,1850,3,2825,1,3
31520,0,1,1,1,130,2,0,0,2858,0,3
29350,0,4,1,1,27703,15,0,0,3020,1,1
20537,0,3,1,1,44791,21,2612,4,1569,1,1
17376,0,1,1,1,4920,11,0,0,2265,0,3
24563,0,1,1,1,5718,8,4218,5,1776,0,3
52562,0,3,1,1,23773,15,600,2,3021,0,3
48224,0,1,1,1,0,0,0,0,2888,0,3
13271,0,1,1,1,0,0,0,0,1435,1,3
129919,719,1,1,1,7150,5,650,2,3053,1,3
17893,0,2,1,1,9623,13,0,0,3074,0,3
52693,0,1,1,1,947,4,0,0,2374,0,3
50895,0,4,1,1,29618,15,0,0,2980,1,1
36459,0,1,1,1,7573,17,5473,15,2885,1,0
68532,0,5,1,1,68704,21,0,0,2822,1,1
34862,0,1,1,1,2725,5,0,0,3004,0,3
20391,0,1,1,1,90,3,0,0,2884,0,3
178010,0,1,1,1,5500,4,500,1,2777,1,3
20773,0,3,1,1,13619,14,0,0,2765,1,1
264735,0,2,1,1,6980,17,0,0,2894,1,1
45883,2611,1,1,1,5647,11,0,0,1464,0,3
36978,0,1,1,1,100,1,100,1,3033,0,3
449205,1121,1,1,1,4750,9,3250,8,3071,1,0
45005,0,1,1,1,0,0,0,0,2934,0,3
45533,0,5,1,1,56208,16,0,0,2963,1,1
26513,0,1,1,1,7670,14,0,0,2678,1,3
20417,0,1,1,1,5000,1,0,0,3013,0,3
7490,0,1,1,1,0,0,0,0,3042,0,3
14394,0,1,1,1,935,4,150,2,2754,0,3
103888,0,1,1,1,4379,3,4379,3,2238,0,3
61191,0,2,1,1,8502,17,0,0,2112,0,3
7329,0,2,1,1,10639,16,0,0,2993,1,3
12688,0,1,1,1,0,0,0,0,2993,0,3
106921,0,4,1,1,26666,13,0,0,2581,0,1
31668,2576,1,1,1,1800,3,300,2,2271,0,3
34996,0,2,1,1,6313,14,150,1,2909,1,3
23099,0,1,1,1,300,3,300,3,2292,0,3
109133,0,3,1,1,21378,16,0,0,2989,0,3
103586,0,1,1,1,4000,7,3900,6,2726,0,3
45575,0,3,1,1,23223,17,0,0,2964,1,1
76430,0,3,1,1,13653,17,0,0,3018,1,1
18059,0,1,1,1,0,0,0,0,2019,0,3
188759,0,1,1,1,3082,3,0,0,2817,0,3
36953,0,3,1,1,25598,16,0,0,2997,1,1
27155,0,4,1,1,47252,15,300,1,3001,1,1
89112,4670,2,1,1,28670,29,0,0,2680,0,1
72768,0,1,1,1,290,3,0,0,2762,0,3
23178,0,1,1,1,0,0,0,0,2351,0,3
25676,0,1,1,1,0,0,0,0,1597,0,3
63190,0,3,1,1,18950,13,250,1,3041,0,3
1666,0,1,1,1,980,3,0,0,2761,0,3
105544,0,4,1,1,31001,16,500,1,2888,1,1
206287,1761,2,1,1,11294,20,150,1,2819,1,1
40255,0,1,1,1,2975,13,750,2,2880,0,3
5317,0,1,1,1,0,0,0,0,2992,0,3
7606,0,4,1,1,29307,17,0,0,2930,1,1
43255,0,1,1,1,2691,3,750,1,2864,0,3
22414,0,1,1,1,1094,3,0,0,2957,1,3
92225,0,4,1,1,48276,19,350,1,2972,0,1
127199,0,1,1,1,2563,14,0,0,2917,0,3
12176,0,1,1,1,875,7,0,0,2268,0,3
142929,0,4,1,1,40826,23,0,0,2803,0,1
28670,0,2,1,1,11727,11,0,0,2980,1,3
82122,0,1,1,1,700,3,700,3,3044,0,3
54637,0,1,1,1,21181,27,4673,21,2927,1,0
6181,0,1,1,1,2000,9,0,0,2878,0,3
25485,0,1,1,1,9655,10,2800,8,2798,1,3
16136,0,1,1,1,0,0,0,0,1177,0,3
128213,0,2,1,1,7956,13,500,1,2522,0,3
92492,0,1,1,1,11029,6,0,0,2839,0,3
85412,0,3,1,1,25102,16,500,1,2816,0,3
